,year,country,gdp,un_region,hdi,conflict_present,religion,relig_pop
2127,1995,The Former Yugoslav Republic Of Macedonia,4707041315.24202,Europe,0.0,0.0,Islam,658375
2128,2000,The Former Yugoslav Republic Of Macedonia,3772859034.20508,Europe,0.676,0.0,Islam,674499
2129,2005,The Former Yugoslav Republic Of Macedonia,6258602872.67898,Europe,0.0,0.0,Islam,688931
2130,2010,The Former Yugoslav Republic Of Macedonia,9407170321.37752,Europe,0.746,0.0,Islam,703363
2131,1995,Croatia,22772394546.6058,Europe,0.0,1.0,Islam,85130
2132,2000,Croatia,22134411297.473,Europe,0.764,0.0,Islam,57231
2133,2005,Croatia,45013119281.806,Europe,0.0,0.0,Islam,61127
2134,2010,Croatia,58975205417.3439,Europe,0.824,0.0,Islam,65023
2135,1990,Serbia,0.0,Europe,0.689,0.0,Islam,2837717
2136,1995,Serbia,17921892655.3672,Europe,0.0,0.0,Islam,2003930
2137,2000,Serbia,7326373882.11044,Europe,0.689,0.0,Islam,340084
2138,2005,Serbia,28334256180.8801,Europe,0.0,0.0,Islam,248670
2139,2010,Serbia,43536629233.1424,Europe,0.768,0.0,Islam,226117
2140,1995,Bosnia And Herzegovina,1866572953.73665,Europe,0.0,1.0,Islam,1810051
2141,2000,Bosnia And Herzegovina,5567772768.81188,Europe,0.656,0.0,Islam,1588800
2142,2005,Bosnia And Herzegovina,11222796336.5426,Europe,0.0,0.0,Islam,1654753
2143,2010,Bosnia And Herzegovina,17176315803.7298,Europe,0.718,0.0,Islam,1720707
2144,1995,Slovenia,21367422159.3207,Europe,0.0,0.0,Islam,47700
2145,2000,Slovenia,20159190701.6789,Europe,0.823,0.0,Islam,48019
2146,2005,Slovenia,35947936823.7781,Europe,0.0,0.0,Islam,54815
2147,2010,Slovenia,47793117240.9001,Europe,0.89,0.0,Islam,61611
2148,1990,Greece,96529587274.2906,Europe,0.762,0.0,Islam,202500
2149,1995,Greece,134974613913.811,Europe,0.0,0.0,Islam,235000
2150,2000,Greece,125760166224.805,Europe,0.818,0.0,Islam,220000
2151,2005,Greece,242315668619.405,Europe,0.0,0.0,Islam,240000
2152,2010,Greece,296417644404.034,Europe,0.874,0.0,Islam,272000
2153,1990,Cyprus,5591130217.66965,Asia,0.733,0.0,Islam,129390
2154,1995,Cyprus,9933137128.07244,Asia,0.0,0.0,Islam,155523
2155,2000,Cyprus,9985847313.85485,Asia,0.797,0.0,Islam,175000
2156,2005,Cyprus,18433412510.8817,Asia,0.0,0.0,Islam,169999
2157,2010,Cyprus,25799940077.6075,Asia,0.859,0.0,Islam,164999
2158,1990,Bulgaria,20632090909.0909,Europe,0.698,0.0,Islam,1110295
2159,1995,Bulgaria,18991484420.36,Europe,0.0,0.0,Islam,1092780
2160,2000,Bulgaria,13245990274.4581,Europe,0.723,0.0,Islam,999156
2161,2005,Bulgaria,29868657858.0082,Europe,0.0,0.0,Islam,985578
2162,2010,Bulgaria,50689051382.4361,Europe,0.79,0.0,Islam,972000
2163,1995,Republic Of Moldova,1752999370.46158,Europe,0.0,0.0,Islam,31819
2164,2000,Republic Of Moldova,1288429391.79951,Europe,0.655,0.0,Islam,0
2165,2005,Republic Of Moldova,2988342907.03096,Europe,0.0,0.0,Islam,64119
2166,2010,Republic Of Moldova,6974982369.60155,Europe,0.716,0.0,Islam,128238
2167,1990,Romania,38247882300.4904,Europe,0.709,0.0,Islam,45928
2168,1995,Romania,37430162102.6125,Europe,0.0,0.0,Islam,61592
2169,2000,Romania,37253739511.1273,Europe,0.721,0.0,Islam,67257
2170,2005,Romania,98454380120.0761,Europe,0.0,0.0,Islam,76128
2171,2010,Romania,170064350671.827,Europe,0.813,0.0,Islam,85000
2172,1990,Russian Federation,517014446227.929,Europe,0.741,1.0,Islam,28541901
2173,1995,Russian Federation,395537185734.854,Europe,0.0,1.0,Islam,14777400
2174,2000,Russian Federation,259710142196.943,Europe,0.733,1.0,Islam,20570760
2175,2005,Russian Federation,764015973481.11,Europe,0.0,1.0,Islam,20035960
2176,2010,Russian Federation,1524916715223.95,Europe,0.797,1.0,Islam,16482000
2177,1995,Estonia,4502970889.06373,Europe,0.0,0.0,Islam,3982
2178,2000,Estonia,5686579747.53524,Europe,0.798,0.0,Islam,1726
2179,2005,Estonia,14109491356.7964,Europe,0.0,0.0,Islam,1863
2180,2010,Estonia,19524355419.038,Europe,0.864,0.0,Islam,2000
2181,1995,Latvia,5608208784.9401,Europe,0.0,0.0,Islam,6108
2182,2000,Latvia,7761252607.18424,Europe,0.761,0.0,Islam,300
2183,2005,Latvia,16306935905.4138,Europe,0.0,0.0,Islam,380
2184,2010,Latvia,23468324572.3343,Europe,0.827,0.0,Islam,320
2185,1995,Lithuania,7921210339.58439,Europe,0.0,0.0,Islam,7614
2186,2000,Lithuania,11550695727.2335,Europe,0.769,0.0,Islam,3012
2187,2005,Lithuania,26105207115.3129,Europe,0.0,0.0,Islam,2869
2188,2010,Lithuania,36638128534.0643,Europe,0.846,0.0,Islam,2727
2189,1995,Ukraine,48213856468.5718,Europe,0.0,0.0,Islam,995335
2190,2000,Ukraine,32375083934.8241,Europe,0.698,0.0,Islam,353192
2191,2005,Ukraine,89238865118.5263,Europe,0.0,0.0,Islam,393000
2192,2010,Ukraine,141209170427.233,Europe,0.766,0.0,Islam,456000
2193,1995,Belarus,13972683273.5692,Europe,0.0,0.0,Islam,15000
2194,2000,Belarus,12736856827.9847,Europe,0.708,0.0,Islam,16000
2195,2005,Belarus,30210091836.8294,Europe,0.0,0.0,Islam,17000
2196,2010,Belarus,57231904542.8755,Europe,0.79,0.0,Islam,19000
2197,1995,Armenia,1468317435.20148,Asia,0.0,0.0,Islam,8316
2198,2000,Armenia,1911563668.85006,Asia,0.656,0.0,Islam,750
2199,2005,Armenia,4900469511.10191,Asia,0.0,0.0,Islam,850
2200,2010,Armenia,9260285755.62424,Asia,0.739,0.0,Islam,1000
2201,1995,Georgia,2693732611.81599,Asia,0.0,0.0,Islam,595870
2202,2000,Georgia,3057475335.18846,Asia,0.694,0.0,Islam,458374
2203,2005,Georgia,6410912049.87105,Asia,0.0,0.0,Islam,434000
2204,2010,Georgia,12426907967.1578,Asia,0.763,0.0,Islam,440787
2205,1995,Azerbaijan,2417331192.9526,Asia,0.0,1.0,Islam,6738299
2206,2000,Azerbaijan,5272615722.96892,Asia,0.635,0.0,Islam,6960600
2207,2005,Azerbaijan,13245421880.834,Asia,0.0,1.0,Islam,8056320
2208,2010,Azerbaijan,52909294791.9262,Asia,0.733,0.0,Islam,8595234
2209,1990,Finland,141446120354.533,Europe,0.811,0.0,Islam,7800
2210,1995,Finland,134060457516.34,Europe,0.0,0.0,Islam,12181
2211,2000,Finland,125967821110.589,Europe,0.887,0.0,Islam,16563
2212,2005,Finland,204859368790.661,Europe,0.0,0.0,Islam,23712
2213,2010,Finland,249429613683.334,Europe,0.912,0.0,Islam,24245
2214,1990,Sweden,261466577008.853,Europe,0.808,0.0,Islam,137000
2215,1995,Sweden,267050453506.792,Europe,0.0,0.0,Islam,205268
2216,2000,Sweden,262903560280.282,Europe,0.903,0.0,Islam,350550
2217,2005,Sweden,391688455928.597,Europe,0.0,0.0,Islam,350000
2218,2010,Sweden,492750897239.447,Europe,0.91,0.0,Islam,562741
2219,1990,Norway,119791843059.572,Europe,0.845,0.0,Islam,13919
2220,1995,Norway,152029612324.788,Europe,0.0,0.0,Islam,18778
2221,2000,Norway,171457201935.968,Europe,0.914,0.0,Islam,62000
2222,2005,Norway,309978579743.888,Europe,0.0,0.0,Islam,76621
2223,2010,Norway,431052143940.438,Europe,0.938,0.0,Islam,99500
2224,1990,Denmark,138217740684.484,Europe,0.839,0.0,Islam,55000
2225,1995,Denmark,184848481008.139,Europe,0.0,0.0,Islam,108747
2226,2000,Denmark,164043817223.59,Europe,0.89,0.0,Islam,174507
2227,2005,Denmark,265150087711.985,Europe,0.0,0.0,Islam,200000
2228,2010,Denmark,322345594075.47,Europe,0.913,0.0,Islam,222000
2229,1990,Iceland,6694851159.32729,Europe,0.834,0.0,Islam,50
2230,1995,Iceland,7372640168.67697,Europe,0.0,0.0,Islam,221
2231,2000,Iceland,9140168922.35677,Europe,0.895,0.0,Islam,135
2232,2005,Iceland,17146410560.5279,Europe,0.0,0.0,Islam,321
2233,2010,Iceland,13922711576.5124,Europe,0.927,0.0,Islam,1589
2234,1990,Cabo Verde,306890962.649533,Africa,0.59,0.0,Islam,7600
2235,1995,Cabo Verde,487148993.533109,Africa,0.0,0.0,Islam,9828
2236,2000,Cabo Verde,539227277.626411,Africa,0.59,0.0,Islam,11856
2237,2005,Cabo Verde,972241676.907662,Africa,0.0,0.0,Islam,11400
2238,2010,Cabo Verde,1824751467.92957,Africa,0.649,0.0,Islam,15200
2239,1990,Sao Tome And Principe,119297932.757045,Africa,0.48,0.0,Islam,50
2240,1995,Sao Tome And Principe,103695236.781001,Africa,0.0,0.0,Islam,54
2241,2000,Sao Tome And Principe,76198394.8202671,Africa,0.498,0.0,Islam,58
2242,2005,Sao Tome And Principe,136450662.390592,Africa,0.0,0.0,Islam,1250
2243,2010,Sao Tome And Principe,190021192.489536,Africa,0.553,0.0,Islam,2443
2244,1990,Guinea-Bissau,634187269.235013,Africa,0.441,0.0,Islam,318120
2245,1995,Guinea-Bissau,660195402.013602,Africa,0.0,0.0,Islam,374150
2246,2000,Guinea-Bissau,391345597.488269,Africa,0.441,0.0,Islam,505200
2247,2005,Guinea-Bissau,639776040.688424,Africa,0.0,0.0,Islam,556919
2248,2010,Guinea-Bissau,940112538.936436,Africa,0.441,0.0,Islam,589777
2249,1990,Equatorial Guinea,112119411.489965,Africa,0.511,0.0,Islam,6960
2250,1995,Equatorial Guinea,141853360.867855,Africa,0.0,0.0,Islam,11653
2251,2000,Equatorial Guinea,1045998496.43872,Africa,0.511,0.0,Islam,18700
2252,2005,Equatorial Guinea,8217369092.65224,Africa,0.0,0.0,Islam,24665
2253,2010,Equatorial Guinea,16314443436.2903,Africa,0.609,0.0,Islam,27500
2254,1990,Gambia,317083695.477797,Africa,0.323,0.0,Islam,790760
2255,1995,Gambia,785999864.840299,Africa,0.0,0.0,Islam,990900
2256,2000,Gambia,782913871.80966,Africa,0.392,0.0,Islam,1174500
2257,2005,Gambia,1027701067.55688,Africa,0.0,0.0,Islam,1299360
2258,2010,Gambia,1543294926.87301,Africa,0.449,0.0,Islam,1548362
2259,1990,Mali,3248417790.51435,Africa,0.236,1.0,Islam,7163200
2260,1995,Mali,3373322735.39126,Africa,0.0,0.0,Islam,9557550
2261,2000,Mali,3521570875.90793,Africa,0.315,0.0,Islam,10080350
2262,2005,Mali,7429066951.48251,Africa,0.0,0.0,Islam,10607200
2263,2010,Mali,12710739159.4045,Africa,0.406,0.0,Islam,12754822
2264,1990,Senegal,7390967360.42121,Africa,0.371,1.0,Islam,6407000
2265,1995,Senegal,6326342633.4034,Africa,0.0,1.0,Islam,7328829
2266,2000,Senegal,6013185003.97525,Africa,0.388,1.0,Islam,8852140
2267,2005,Senegal,11009033437.939,Africa,0.0,0.0,Islam,10159120
2268,2010,Senegal,16121315909.0758,Africa,0.47,0.0,Islam,11346069
2269,1990,Benin,1959965330.14765,Africa,0.35,0.0,Islam,870000
2270,1995,Benin,2169627137.9207,Africa,0.0,0.0,Islam,1190640
2271,2000,Benin,3519991440.47913,Africa,0.412,0.0,Islam,1505807
2272,2005,Benin,6567654954.38903,Africa,0.0,0.0,Islam,1692233
2273,2010,Benin,9535345015.78355,Africa,0.481,0.0,Islam,2325715
2274,1990,Mauritania,1506914407.82047,Africa,0.397,0.0,Islam,1972970
2275,1995,Mauritania,2091726101.43014,Africa,0.0,0.0,Islam,2261160
2276,2000,Mauritania,1779520886.47015,Africa,0.461,0.0,Islam,2597000
2277,2005,Mauritania,2936019525.60241,Africa,0.0,0.0,Islam,2789760
2278,2010,Mauritania,5628878797.98257,Africa,0.508,0.0,Islam,3212166
2279,1990,Niger,3512356507.88599,Africa,0.212,0.0,Islam,6970000
2280,1995,Niger,2302537562.24406,Africa,0.0,0.0,Islam,8450430
2281,2000,Niger,2241753192.81158,Africa,0.26,0.0,Islam,9817950
2282,2005,Niger,4383315964.58718,Africa,0.0,0.0,Islam,11590000
2283,2010,Niger,7851192502.30917,Africa,0.336,0.0,Islam,13714412
2284,1990,Côte D'Ivoire,10795850582.779,Africa,0.425,0.0,Islam,4530943
2285,1995,Côte D'Ivoire,11000146266.5135,Africa,0.0,0.0,Islam,5399999
2286,2000,Côte D'Ivoire,16577533891.8785,Africa,0.454,0.0,Islam,5719537
2287,2005,Côte D'Ivoire,24036918703.1747,Africa,0.0,0.0,Islam,7337488
2288,2010,Côte D'Ivoire,34936307980.063,Africa,0.47,0.0,Islam,8029337
2289,1990,Guinea,3888320665.52218,Africa,0.27,0.0,Islam,3847000
2290,1995,Guinea,5385704166.43341,Africa,0.0,0.0,Islam,4997320
2291,2000,Guinea,4367458866.71537,Africa,0.345,1.0,Islam,6315500
2292,2005,Guinea,4282468636.90501,Africa,0.0,0.0,Islam,7837850
2293,2010,Guinea,6853467145.53089,Africa,0.415,0.0,Islam,8702832
2294,1990,Burkina Faso,3101300778.56414,Africa,0.296,0.0,Islam,4376500
2295,1995,Burkina Faso,2379517975.28056,Africa,0.0,0.0,Islam,5100000
2296,2000,Burkina Faso,2968370087.59759,Africa,0.296,0.0,Islam,6804090
2297,2005,Burkina Faso,6146353173.34929,Africa,0.0,0.0,Islam,7425160
2298,2010,Burkina Faso,10109619740.6994,Africa,0.372,0.0,Islam,9023117
2299,1990,Liberia,384400000.0,Africa,0.434,1.0,Islam,433260
2300,1995,Liberia,134800000.0,Africa,0.0,1.0,Islam,441600
2301,2000,Liberia,874000000.0,Africa,0.434,1.0,Islam,630800
2302,2005,Liberia,949000000.0,Africa,0.0,0.0,Islam,466760
2303,2010,Liberia,1998000000.0,Africa,0.46,0.0,Islam,468918
2304,1990,Sierra Leone,649644097.566129,Africa,0.314,0.0,Islam,1798650
2305,1995,Sierra Leone,870740291.519248,Africa,0.0,1.0,Islam,2433100
2306,2000,Sierra Leone,635866403.776065,Africa,0.319,1.0,Islam,2813860
2307,2005,Sierra Leone,2545275312.60512,Africa,0.0,0.0,Islam,3147566
2308,2010,Sierra Leone,4262805966.78755,Africa,0.416,0.0,Islam,3396544
2309,1990,Ghana,5889106573.46088,Africa,0.445,0.0,Islam,2930000
2310,1995,Ghana,6464382807.67884,Africa,0.0,0.0,Islam,3464972
2311,2000,Ghana,4982850662.20851,Africa,0.5,0.0,Islam,3787000
2312,2005,Ghana,10744568381.4456,Africa,0.0,0.0,Islam,3404843
2313,2010,Ghana,32197655566.5347,Africa,0.571,0.0,Islam,4223515
2314,1990,Togo,2299665505.61434,Africa,0.399,0.0,Islam,650000
2315,1995,Togo,1849110468.19569,Africa,0.0,0.0,Islam,735300
2316,2000,Togo,2106848752.27753,Africa,0.436,0.0,Islam,555480
2317,2005,Togo,3221910408.46516,Africa,0.0,0.0,Islam,731169
2318,2010,Togo,4746386893.22553,Africa,0.469,0.0,Islam,815854
2319,1990,Cameroon,12314482627.8454,Africa,0.44,0.0,Islam,2435000
2320,1995,Cameroon,10864772470.9043,Africa,0.0,0.0,Islam,2920940
2321,2000,Cameroon,10566579294.9831,Africa,0.426,0.0,Islam,2896320
2322,2005,Cameroon,19509852206.9341,Africa,0.0,0.0,Islam,3499500
2323,2010,Cameroon,27507501821.0296,Africa,0.515,0.0,Islam,4265362
2324,1990,Nigeria,54035795387.8086,Africa,0.488,0.0,Islam,42899000
2325,1995,Nigeria,140919776986.364,Africa,0.0,0.0,Islam,52361000
2326,2000,Nigeria,69171451627.2465,Africa,0.488,0.0,Islam,60000000
2327,2005,Nigeria,175670569969.346,Africa,0.0,0.0,Islam,66214665
2328,2010,Nigeria,366990417129.04,Africa,0.488,1.0,Islam,78284656
2329,1990,Gabon,5952293764.84777,Africa,0.599,0.0,Islam,40000
2330,1995,Gabon,4958845648.04778,Africa,0.0,0.0,Islam,79645
2331,2000,Gabon,5080483628.53013,Africa,0.626,0.0,Islam,147120
2332,2005,Gabon,9582783990.85345,Africa,0.0,0.0,Islam,157560
2333,2010,Gabon,14372593020.2885,Africa,0.656,0.0,Islam,210332
2334,1990,Central African Republic,1440711459.16967,Africa,0.333,0.0,Islam,455000
2335,1995,Central African Republic,1115389673.69197,Africa,0.0,0.0,Islam,490950
2336,2000,Central African Republic,916777282.691659,Africa,0.319,0.0,Islam,565474
2337,2005,Central African Republic,1337894378.73743,Africa,0.0,1.0,Islam,615150
2338,2010,Central African Republic,2142591540.40068,Africa,0.357,1.0,Islam,675397
2339,1990,Chad,1738605557.76313,Africa,0.292,1.0,Islam,2672890
2340,1995,Chad,1445919894.57661,Africa,0.0,0.0,Islam,3167500
2341,2000,Chad,1388506771.58756,Africa,0.292,1.0,Islam,4124505
2342,2005,Chad,8655892392.92919,Africa,0.0,1.0,Islam,5530260
2343,2010,Chad,14058506663.7252,Africa,0.364,1.0,Islam,6347232
2344,1990,Congo,2798746050.11354,Africa,0.541,0.0,Islam,25000
2345,1995,Congo,2116003867.75536,Africa,0.0,0.0,Islam,51860
2346,2000,Congo,3227927697.57921,Africa,0.509,0.0,Islam,42408
2347,2005,Congo,6650001680.48544,Africa,0.0,0.0,Islam,69920
2348,2010,Congo,13148396211.5955,Africa,0.581,0.0,Islam,77400
2349,1990,Democratic Republic Of The Congo,9349764580.41173,Africa,0.377,0.0,Islam,435000
2350,1995,Democratic Republic Of The Congo,5643439376.10491,Africa,0.0,0.0,Islam,454530
2351,2000,Democratic Republic Of The Congo,19088046305.7971,Africa,0.376,1.0,Islam,671502
2352,2005,Democratic Republic Of The Congo,12609728573.1032,Africa,0.0,1.0,Islam,886155
2353,2010,Democratic Republic Of The Congo,24161641931.0331,Africa,0.424,1.0,Islam,882247
2354,1990,Uganda,4304399310.30967,Africa,0.329,1.0,Islam,1843204
2355,1995,Uganda,5755818842.49246,Africa,0.0,1.0,Islam,2156905
2356,2000,Uganda,6193246837.09687,Africa,0.392,1.0,Islam,2634881
2357,2005,Uganda,9239221763.05793,Africa,0.0,1.0,Islam,3117551
2358,2010,Uganda,26673441430.7857,Africa,0.5,0.0,Islam,3734278
2359,1990,Kenya,8572359038.16958,Africa,0.48,0.0,Islam,1680000
2360,1995,Kenya,9046320255.40507,Africa,0.0,0.0,Islam,2032672
2361,2000,Kenya,12705350097.8044,Africa,0.487,0.0,Islam,2406400
2362,2005,Kenya,18737895512.7378,Africa,0.0,0.0,Islam,3193162
2363,2010,Kenya,45405615063.7551,Africa,0.545,0.0,Islam,4198090
2364,1990,United Republic Of Tanzania,,Africa,0.366,0.0,Islam,8050000
2365,1995,United Republic Of Tanzania,,Africa,0.0,0.0,Islam,9707840
2366,2000,United Republic Of Tanzania,,Africa,0.396,0.0,Islam,11730950
2367,2005,United Republic Of Tanzania,,Africa,0.0,0.0,Islam,12657251
2368,2010,United Republic Of Tanzania,,Africa,0.493,0.0,Islam,15505201
2369,1990,Burundi,1132101252.51817,Africa,0.285,0.0,Islam,105893
2370,1995,Burundi,1000428393.88528,Africa,0.0,1.0,Islam,59820
2371,2000,Burundi,870486065.883137,Africa,0.298,1.0,Islam,234324
2372,2005,Burundi,1117113079.73645,Africa,0.0,1.0,Islam,224601
2373,2010,Burundi,2032135192.01248,Africa,0.404,0.0,Islam,214879
2374,1990,Rwanda,2550185679.08109,Africa,0.32,1.0,Islam,556056
2375,1995,Rwanda,1293535193.49248,Africa,0.0,0.0,Islam,362880
2376,2000,Rwanda,2068836754.37431,Africa,0.328,1.0,Islam,328674
2377,2005,Rwanda,2933819766.17656,Africa,0.0,0.0,Islam,449600
2378,2010,Rwanda,6124756654.12346,Africa,0.485,0.0,Islam,475843
2379,1990,Somalia,1031282081.16683,Africa,0.38,1.0,Islam,8573000
2380,1995,Somalia,1534756134.55022,Africa,0.0,1.0,Islam,9401000
2381,2000,Somalia,3412797450.20112,Africa,0.38,0.0,Islam,10046515
2382,2005,Somalia,4683246454.10048,Africa,0.0,1.0,Islam,8303876
2383,2010,Somalia,2687807003.73935,Africa,0.38,1.0,Islam,9283692
2384,1990,Djibouti,452328087.282876,Africa,0.33,0.0,Islam,484500
2385,1995,Djibouti,497723960.589913,Africa,0.0,0.0,Islam,564940
2386,2000,Djibouti,551230861.856505,Africa,0.33,0.0,Islam,622050
2387,2005,Djibouti,708633194.726566,Africa,0.0,0.0,Islam,784875
2388,2010,Djibouti,1128611700.3618,Africa,0.422,0.0,Islam,860869
2389,1990,Ethiopia,12478943895.1691,Africa,0.286,1.0,Islam,16540480
2390,1995,Ethiopia,7855205206.93405,Africa,0.0,0.0,Islam,19270180
2391,2000,Ethiopia,8242349617.8638,Africa,0.286,1.0,Islam,20608195
2392,2005,Ethiopia,12401139453.9738,Africa,0.0,1.0,Islam,27234000
2393,2010,Ethiopia,29933790334.3418,Africa,0.409,1.0,Islam,28332765
2394,1995,Eritrea,578015625.0,Africa,0.0,0.0,Islam,1542000
2395,2000,Eritrea,706370815.584416,Africa,0.458,1.0,Islam,1925000
2396,2005,Eritrea,1098424685.66169,Africa,0.0,0.0,Islam,2370690
2397,2010,Eritrea,1589515447.15447,Africa,0.458,0.0,Islam,2100000
2398,1990,Angola,11229515599.3048,Africa,0.38,1.0,Islam,91671
2399,1995,Angola,5538749259.94714,Africa,0.0,1.0,Islam,114089
2400,2000,Angola,9129594970.15301,Africa,0.38,1.0,Islam,130000
2401,2005,Angola,41396636383.3725,Africa,0.0,0.0,Islam,175000
2402,2010,Angola,95546919754.7633,Africa,0.516,0.0,Islam,198750
2403,1990,Mozambique,0.0,Africa,0.239,1.0,Islam,2264160
2404,1995,Mozambique,3061646173.73938,Africa,0.0,0.0,Islam,2787680
2405,2000,Mozambique,5930685214.61595,Africa,0.303,0.0,Islam,4329600
2406,2005,Mozambique,8868504899.94673,Africa,0.0,0.0,Islam,4224000
2407,2010,Mozambique,11411894723.864,Africa,0.407,0.0,Islam,5320442
2408,1990,Zambia,3288381797.32415,Africa,0.417,0.0,Islam,80000
2409,1995,Zambia,3806983413.16416,Africa,0.0,0.0,Islam,89054
2410,2000,Zambia,3600632111.41414,Africa,0.418,0.0,Islam,62500
2411,2005,Zambia,8331870169.14977,Africa,0.0,0.0,Islam,62405
2412,2010,Zambia,20265559483.8548,Africa,0.528,0.0,Islam,71124
2413,1990,Zimbabwe,8788301546.04498,Africa,0.479,0.0,Islam,80000
2414,1995,Zimbabwe,7115000000.0,Africa,0.0,0.0,Islam,82767
2415,2000,Zimbabwe,6693250000.0,Africa,0.426,0.0,Islam,84200
2416,2005,Zimbabwe,5758250000.0,Africa,0.0,0.0,Islam,72150
2417,2010,Zimbabwe,12047750000.0,Africa,0.481,0.0,Islam,130448
2418,1990,Malawi,2737087861.62245,Africa,0.299,0.0,Islam,1657800
2419,1995,Malawi,2033701497.97085,Africa,0.0,0.0,Islam,1566080
2420,2000,Malawi,2537307580.32808,Africa,0.378,0.0,Islam,1688144
2421,2005,Malawi,5320409651.47544,Africa,0.0,0.0,Islam,1801506
2422,2010,Malawi,10128323010.6049,Africa,0.461,0.0,Islam,2110934
2423,1990,South Africa,126048140141.869,Africa,0.635,0.0,Islam,436871
2424,1995,South Africa,171735933897.331,Africa,0.0,0.0,Islam,490700
2425,2000,South Africa,151752757215.309,Africa,0.633,0.0,Islam,654000
